speed_score,E_T,E_R,rejected
0.03165912297534517,0.0074550295,1.6558425176829676,0
0.031402175349599715,0.042440843,1.4752263072896374,0
0.021564393634093026,0.050461385,0.9266748354804926,0
0.053199894331796636,0.037719883,2.4558227213672383,0
2.0763133435633896,0.29158258,115.34847870705666,0
0.04635527882331342,0.103292696,1.999764003380327,0
0.02025143140497193,0.06946409,0.38941527917887436,0
0.1415224686103794,0.23485295,5.94874309679262,0
0.06010028408605078,0.1802727,1.5232491869857712,0
0.04355643513664677,0.2557964,0.474118547631405,0
0.027803171560779626,0.1009307,0.8376752182619823,0
0.061610514013278404,0.09948075,2.3154922756459637,0
0.22958239039426676,0.10449,12.387246426395377,0
0.02876077103682518,0.09182709,0.8739164478886473,0
0.01781910675648778,0.045138657,0.6198288984655915,0
0.017903254014597705,0.019970346,0.895798059112456,0
0.029061021611360226,0.06603806,0.2594284260001965,0
0.10514190037443988,0.07583952,5.421643701035158,0
1.0298469164939408,0.14439063,56.20619350873525,0
0.06298267482597153,0.13674335,2.62252413737256,0
0.032788837599661114,0.05198689,0.8471602243993626,0
0.07534995273054872,0.09004421,3.7731274281440217,0
0.11111852841240219,0.09545553,5.010379574445829,0
0.02300406421099419,0.045967527,0.9790742864823792,0
0.07288144092886777,0.054719873,3.755110863767248,0
0.01630598428427728,0.024948074,0.6075161013345246,0
0.08197882957490107,0.23367614,3.026055227301152,0
0.022665738195294233,0.024325382,1.068292416250848,0
0.1470443898303256,0.074756585,7.391395150052104,0
0.028970364245078258,0.05892447,0.7353355911932412,0
0.03529046932454216,0.112455234,1.233138409160132,0
0.01520971555267047,0.06450968,0.3137606261200895,0
0.057607991596087364,0.25930938,1.6140268468619334,0
0.012127542709165549,0.019267108,0.5137634451791698,0
0.03227888181171123,0.053659413,1.3292819411513075,0
0.01833049244296834,0.09974528,0.3713146106086443,0
0.18239309998430003,0.5730221,4.349843318164207,0
0.37000086569197466,1.1371491,13.51960453455441,0
0.031054287532962823,0.044418756,1.1009888395153125,0
0.013822027049395879,0.025008338,0.49593360754059557,0
0.026861806805954493,0.03949959,1.1953760292497029,0
0.3005180776311113,0.098931976,15.438022200221317,0
0.01771452831953234,0.011146187,1.0149677087741775,0
0.016817381234670872,0.043487336,0.6118657736013531,0
0.07291642487485855,0.08544685,2.6370556261212914,0
0.0938419602626005,0.34600624,3.139084377084126,0
0.13798031474326689,0.23572667,5.927768932990957,0
0.03530179160821407,0.06687411,0.5390009692265388,0
0.13135359181104167,0.42065784,4.980155447485332,0
0.040679960678227337,0.11060697,1.5049935599004385,0
0.03366331761040344,0.07640655,1.3496841761566085,0
0.05563224222218917,0.21478587,1.7584294930555084,0
0.04375172136970898,0.13717933,1.0450987231780158,0
2.18690795362448,0.49262652,118.04652777769147,0
0.057960325244660826,0.07713751,2.1393826596043035,0
0.04108575992811003,0.037656985,2.0645077757932477,0
0.020701366480644617,0.045278817,0.7976316259333774,0
0.032604257365727904,0.035289813,1.6203575411327158,0
0.03397441628334945,0.026393278,1.6711233989381638,0
0.022304967887131544,0.02692125,1.0926544913974288,0
0.0177969666318628,0.01876594,0.8622088985517912,0
0.020209446827550007,0.03323001,0.8216902893044152,0
0.048298884294177176,0.13960852,1.261089529166405,0
0.032834965221429466,0.06143619,1.3880986218665676,0
0.03228423162357083,0.033572875,1.5428498071248873,0
0.09313864047317835,0.072169304,4.5549118956451995,0
0.024325803282334545,0.06553995,0.8031259999183421,0
0.032602708379500564,0.092966825,1.2114156680743857,0
0.07081282819926316,0.20917794,2.7250895217787336,0
0.024910244539304547,0.04431962,1.0076332039852727,0
0.055655298564340566,0.054196928,2.6526816982759227,0
0.15673570182659086,0.05435874,8.626452341709365,0
0.05515122725049303,0.12660232,2.1788769476031895,0
0.00829024643148692,0.0100831725,0.3435327726290725,0
0.566673672589968,0.07559838,31.757288970329885,0
0.044192133749698326,0.04622571,2.116423109497699,0
0.042408547119858774,0.020263964,2.064714678873508,0
0.05289418355017099,0.08676571,2.4156523803728334,0
0.027109075368291106,0.030812584,1.0538763660998334,0
0.12385351652545556,0.09097766,6.380195162873186,0
0.04624518693278673,0.06673327,2.005166722109077,0
0.044882083974589655,0.04594296,2.2347637094638997,0
0.022400639469235397,0.04747898,0.7893339854674923,0
0.013226532188472768,0.021210805,0.4205748637399038,0
0.10564068590408332,0.12469879,4.51284583121717,0
0.0477018681760112,0.049967233,2.3894585152257934,0
0.03614125885463412,0.09098257,1.2609839859369936,0
0.06603556780376965,0.25569615,1.716492653721304,0
0.01728915004434529,0.07402639,0.4718670608001194,0
0.05784040961823562,0.038111508,2.9065627714371773,0
0.050349806602644556,0.041404948,2.4534572669426695,0
0.05747635727451506,0.03483969,2.919342043230516,0
0.08325104426087047,0.15569365,3.0160160294262877,0
0.022694702791584444,0.02204292,0.7946164478010646,0
0.05875470722573496,0.09307346,1.7826461031561798,0
0.04667330117062834,0.047629055,2.2803308266192426,0
0.03498398467521141,0.06031905,1.4343827087207628,0
0.1194893340571408,0.27317306,4.810286841307111,0
0.08989197330842064,0.12073295,4.343203868482694,0
0.028649020173365392,0.05692809,1.1741698788819905,0
0.03168156001580192,0.063261665,1.1463437341881657,0
0.05038281232635904,0.03327549,2.614361482750249,0
0.055326310815275774,0.09132407,2.5716450839798863,0
0.038855800220004316,0.11465133,1.4489558930319195,0
0.04804774581454771,0.13678777,0.6630823541389885,0
0.03543214164126772,0.083674766,1.2838303385131522,0
0.03094267671971229,0.032336175,1.0498143302740783,0
0.036638622741229504,0.056263927,1.5135028780870579,0
0.0520517617824564,0.07757561,1.9308244496447748,0
0.12435325150342082,0.076911174,6.6308051206688114,0
0.03974984535120851,0.07652974,1.7099200068993643,0
0.03116121901200688,0.10196231,1.0900780286030018,0
0.04339232252415605,0.1651352,1.4055286822934145,0
0.02464913898638398,0.039882556,1.0767927672005781,0
0.06089757810070404,0.19363292,2.101500255436203,0
0.20005438551315124,0.15968646,8.720043859110595,0
0.05419092634914681,0.09892064,1.8212435873857926,0
0.05159475131194104,0.2657438,1.101075072993244,0
0.016952899854009808,0.027601155,0.8053851636772931,0
0.0481754867424013,0.08591558,2.1921200794567053,0
0.08105918601859509,0.09448421,3.9140686785856125,0
0.06956513060505715,0.19540271,1.8535555112205933,0
0.07269118400106694,0.21475677,2.0608685225313557,0
0.03366029907292911,0.037066825,1.3098187562762618,0
0.18984311327807024,0.11290105,8.71366819368043,0
0.02496291445299912,0.054063253,1.0150469415301338,0
0.03106102917320511,0.03188541,1.4000487673648292,0
0.0331313026534135,0.0055963383,1.8982838118111791,0
