speed_score,E_T,E_R,rejected
0.03366676536677543,0.059712704,1.4046380106001828,0
0.022815693200017854,0.11341369,0.46320929061375765,0
0.011573603866750319,0.019952783,0.4527375430643042,0
0.00975075664128202,0.009332355,0.3729801405442134,0
0.02592375648324105,0.027241113,1.291721724416193,0
0.026709690975040175,0.091598496,0.9514543323353353,0
0.021910877798080795,0.02904516,1.058842359693815,0
0.021674532411900427,0.041114524,0.696584417946658,0
0.020134677571948704,0.0572114,0.8192491168952805,0
0.025189090609079753,0.052006505,1.0121972211030665,0
0.017395650040389454,0.015589751,0.7919943453002187,0
0.009893586391305758,0.047706887,0.022612968630729043,0
0.1924308076658418,0.0203376,10.55249341313703,0
0.024731730821489103,0.08991119,0.43979768227654104,0
0.02246671203109995,0.091729306,0.5496503677237035,0
0.026481655339019822,0.062026717,1.0111030467167434,0
0.02022997770506863,0.019051673,1.0098649284147168,0
0.012165053658952268,0.016612008,0.4941990126683294,0
0.03582849989445716,0.07214951,1.51641644558665,0
0.033340712471389054,0.05607665,1.4827158970649796,0
0.009381635268754848,0.03862338,0.2533585389796036,0
0.018224082894107124,0.0426722,0.5540879977571963,0
0.012296199763533994,0.030324224,0.24414404265683143,0
0.03322727452953733,0.02854187,1.3137699906658455,0
0.022723796194937328,0.064421766,0.9120689305978978,0
0.030652870500784288,0.013345246,1.6693345962964097,0
0.01241189561428061,0.027797913,0.509868802318736,0
0.041718109941055306,0.09242475,1.1741855821901406,0
0.03169462185184411,0.036531895,1.0196899376991495,0
0.03557854020348729,0.11681067,1.0416616197330735,0
0.02574178545893126,0.078796305,0.7396821488367741,0
0.029511460218190837,0.014962215,1.5836202200649807,0
0.04038230147276148,0.23009689,0.7960785068947294,0
0.015088090171224153,0.017957373,0.5629040886371908,0
0.025417637726565988,0.056588918,0.47449434590597317,0
0.05375147950957715,0.1306523,0.9710887433860321,0
0.02521565722273717,0.042582866,1.1701092035111682,0
0.01614312389508412,0.021844672,0.7534894095665312,0
0.06691251816826796,0.060755026,3.351723465908085,0
0.022328724093052144,0.11125459,0.5530593033836239,0
0.077593580931945,0.17219266,1.1239450403165654,0
0.04271030828815815,0.15078726,0.4294560588092818,0
0.02745642547992107,0.026463611,1.41037741440982,0
0.04381324523558433,0.11984746,1.4069142672714208,0
0.05169133248603984,0.12632868,1.2939168862401913,0
0.02117942002559788,0.012385861,1.1154279995401095,0
0.019460995573606504,0.017801654,1.0022643938800428,0
0.009943633449757273,0.024390003,0.32117857961436447,0
0.013164594350030877,0.030218247,0.40704742075146966,0
0.02027767060181897,0.011072875,1.0789534315477465,0
0.032970330431606354,0.059842817,1.4791110679904755,0
0.01759093849181082,0.036169928,0.5221586976465867,0
0.01385397371159323,0.029174652,0.5097145263044556,0
0.01110078054308353,0.015392684,0.4171308502891654,0
0.01978083990051442,0.14068724,0.32246695059361147,0
0.023759049804110227,0.10451371,0.600682185744405,0
0.01607528596076424,0.031526603,0.6021189745016922,0
0.023580705118502864,0.05037393,0.9803158846634752,0
0.010916789959332433,0.048111614,0.11251583866584142,0
0.0220172785756005,0.05261868,0.4320099376353964,0
0.017870289127611447,0.024725625,0.8038038671998361,0
0.032207559899013416,0.050955836,1.4827044079433236,0
0.03262455402971881,0.0796801,1.046858779919291,0
0.025502278619514245,0.09145891,0.9341735191141219,0
0.08041340301113814,0.15440772,1.491706592502709,0
0.03144578874569397,0.07404409,1.343353631974793,0
0.02716074463859664,0.06962814,0.6331072823977554,0
0.013582491510816986,0.014665845,0.6154397825409733,0
0.013059886759666326,0.025205595,0.353524888795264,0
0.01103170988072654,0.03714326,0.3333361387328775,0
0.011775472305140765,0.040582962,0.329593612467678,0
0.024048877888610678,0.06493989,0.7475287201853836,0
0.019882075021181292,0.021926256,0.9887605156691583,0
0.004720367648671342,0.008097647,0.167026215375495,0
0.012720313071804788,0.04953581,0.2120963787073545,0
0.04604325735539993,0.022741677,2.4136312853243758,0
0.025442020779295943,0.043723077,0.9103029490760798,0
0.025260481424128872,0.05270975,0.6027986866802393,0
0.01776908733152264,0.017254373,0.6597939655482306,0
0.01686083858143699,0.083958566,0.3712163296330665,0
0.012126221686322217,0.048860747,0.3733270085160874,0
0.02706765336287561,0.0903254,0.7678011209937342,0
0.004662874937802684,0.0073856623,0.16178430114699144,0
0.02605221601436859,0.06427193,0.9701309849760777,0
0.020867455421208523,0.05015952,0.20453127647781183,0
0.034870344016425844,0.033642672,1.6078353238334633,0
0.00919693492306426,0.006605158,0.40367724959478873,0
0.007419649378389068,0.015069652,0.29697141479796574,0
0.013417298946898266,0.06372109,0.32909223031940626,0
0.007942115927270637,0.019244129,0.1997447223805658,0
0.016038653246240958,0.030247876,0.1994639241766935,0
0.013725980907045198,0.021465564,0.5623871187795757,0
0.0156792494474016,0.022258783,0.46597943221693533,0
0.03201043610620108,0.049643453,0.5939940206750901,0
0.00947541395225899,0.005532407,0.4678401977092988,0
0.05154559663203247,0.0081248,2.8879724117772403,0
0.030637820325243162,0.0632174,0.8110019920502005,0
0.020172870829849105,0.10128328,0.20580177031474037,0
0.018922199200146126,0.016897934,0.8912948866891583,0
0.019424907356594922,0.03832835,0.8456322185010225,0
0.0403969775054908,0.04649229,1.934993729028819,0
0.025973806915205233,0.033587813,1.1341099195541458,0
0.022226494828539247,0.0301487,1.07639294196329,0
0.0129476002581265,0.046463232,0.3852279475153469,0
0.013748179332322514,0.034639347,0.5388991855925359,0
0.02663471162831451,0.110002585,0.7230171368668756,0
0.024835203028527396,0.020502245,1.0277232071189406,0
0.017171461027897572,0.029258324,0.7246369610164008,0
0.044061443906213825,0.038659226,2.194708995483376,0
0.016472607384564096,0.020151677,0.6384117252182768,0
0.0201909361782213,0.07654459,0.6461617563014082,0
0.014972666145434422,0.036071323,0.42155753372243293,0
0.018964907009304137,0.041357294,0.6468013503638835,0
0.02368192286670594,0.048785377,0.8740107526305283,0
0.026997058881571744,0.08431225,0.7888288590233137,0
0.013489385953783059,0.024744906,0.43032128122533003,0
0.012402367480511886,0.025598401,0.5352586428702111,0
0.035202764796295305,0.05403195,1.6768060988678455,0
0.023533309722895544,0.029017383,1.1008978628872617,0
0.018016557075056235,0.06797346,0.5807789282077539,0
0.023686012709562925,0.05273092,0.8457893947049213,0
0.03231447915263614,0.0072997743,1.792260143059383,0
0.01646064091906447,0.03705456,0.3287167598930051,0
0.024261711593901697,0.118713155,0.36241978703606964,0
0.007397283719358138,0.007958024,0.31713801824356097,0
0.027237604127595873,0.11350609,0.7633622047497475,0
0.017599978946282867,0.028433274,0.624584700774892,0
0.01575395408742552,0.053189836,0.37271197161085906,0
0.01183295046889369,0.019532194,0.5010231675236401,0
0.01418728753121737,0.026709,0.6090128430487469,0
0.012579063116086787,0.0270419,0.2835190806842695,0
0.03860644854245092,0.059016425,0.8018767204059574,0
0.008995411765913326,0.0028880336,0.45917542650020476,0
0.014695180422043057,0.02824559,0.67037609439404,0
0.04283108473331802,0.10206933,1.3357909306578584,0
0.014878267093525771,0.021947328,0.675473953708571,0
0.013718710353050275,0.06250851,0.3645281339492703,0
0.013727215327495755,0.023319464,0.5897404095111317,0
0.03620069047232319,0.056936864,1.5877911001200582,0
0.01736813083819084,0.038788665,0.520044386100731,0
0.026957561737190976,0.06675638,0.18333004187600335,0
0.020395021281831176,0.040866762,0.4504742064988783,0
0.13946772092550214,0.08678341,5.782336822043841,0
0.01774286953146989,0.05632424,0.48975861271474436,0
0.01197715338926992,0.047418218,0.3121986902685676,0
0.024760046988138145,0.08842976,0.5301037889094947,0
0.05133109078239069,0.057030328,2.5517389061003293,0
0.031243613171161474,0.057419114,1.1857359514277863,0
0.03467513287014566,0.056255944,0.9710137588009925,0
0.02125781793944818,0.049916916,0.9174082086806021,0
0.005050507967890014,0.012023553,0.12783010592725572,0
0.03441359472940926,0.04651842,1.6212238119499753,0
0.013596628543107607,0.026125457,0.4813829672286835,0
0.01622876357882683,0.01596875,0.7718191779093382,0
0.021654185721557827,0.03367559,0.7772153297766003,0
0.0076032046718754135,0.028122436,0.04533497254549807,0
0.02883776572062456,0.03454291,1.1722842657929826,0
0.02186433685729481,0.023308624,1.0079679648851425,0
0.011524362576405552,0.0035555088,0.6356596809367101,0
0.037726078122438375,0.053848058,1.7234936196617041,0
0.02612768337165903,0.084850185,0.9416316182096832,0
0.02643756120708533,0.08522567,1.010063485860551,0
0.02339939351126173,0.040581267,1.077470557501394,0
